,order_item_id,order_item_order_id,order_item_product_id,order_item_quantity,order_item_subtotal,order_item_product_price
12303,12304,4918,282,5,159.95,31.99
12304,12305,4918,957,1,299.98,299.98
12305,12306,4919,403,1,129.99,129.99
12306,12307,4919,502,5,250.0,50.0
12307,12308,4919,1073,1,199.99,199.99
12308,12309,4919,627,4,159.96,39.99
12309,12310,4920,627,4,159.96,39.99
12310,12311,4920,403,1,129.99,129.99
12311,12312,4920,403,1,129.99,129.99
12312,12313,4921,627,2,79.98,39.99
12313,12314,4923,957,1,299.98,299.98
12314,12315,4923,1073,1,199.99,199.99
12315,12316,4923,365,2,119.98,59.99
12316,12317,4923,627,4,159.96,39.99
12317,12318,4923,191,1,99.99,99.99
12318,12319,4924,821,3,155.97,51.99
12319,12320,4924,365,5,299.95,59.99
12320,12321,4924,276,1,31.99,31.99
12321,12322,4924,957,1,299.98,299.98
12322,12323,4925,403,1,129.99,129.99
12323,12324,4926,1014,4,199.92,49.98
12324,12325,4926,1073,1,199.99,199.99
12325,12326,4926,365,4,239.96,59.99
12326,12327,4926,957,1,299.98,299.98
12327,12328,4927,134,5,125.0,25.0
12328,12329,4927,403,1,129.99,129.99
12329,12330,4928,191,3,299.97,99.99
12330,12331,4928,365,1,59.99,59.99
12331,12332,4928,403,1,129.99,129.99
12332,12333,4929,365,2,119.98,59.99
12333,12334,4929,403,1,129.99,129.99
12334,12335,4929,365,5,299.95,59.99
12335,12336,4929,627,4,159.96,39.99
12336,12337,4929,502,1,50.0,50.0
12337,12338,4930,1004,1,399.98,399.98
12338,12339,4930,1004,1,399.98,399.98
12339,12340,4930,403,1,129.99,129.99
12340,12341,4932,502,5,250.0,50.0
12341,12342,4932,1073,1,199.99,199.99
12342,12343,4932,1014,5,249.9,49.98
12343,12344,4933,403,1,129.99,129.99
12344,12345,4933,1014,3,149.94,49.98
12345,12346,4933,365,4,239.96,59.99
12346,12347,4936,502,5,250.0,50.0
12347,12348,4936,1014,1,49.98,49.98
12348,12349,4936,191,4,399.96,99.99
12349,12350,4936,403,1,129.99,129.99
12350,12351,4937,1014,1,49.98,49.98
12351,12352,4937,957,1,299.98,299.98
12352,12353,4938,778,2,49.98,24.99
12353,12354,4938,957,1,299.98,299.98
12354,12355,4938,403,1,129.99,129.99
12355,12356,4938,1004,1,399.98,399.98
12356,12357,4938,1073,1,199.99,199.99
12357,12358,4939,893,4,99.96,24.99
12358,12359,4940,1014,2,99.96,49.98
12359,12360,4940,191,4,399.96,99.99
12360,12361,4940,957,1,299.98,299.98
12361,12362,4941,1004,1,399.98,399.98
12362,12363,4941,365,1,59.99,59.99
12363,12364,4942,627,5,199.95,39.99
12364,12365,4942,191,4,399.96,99.99
12365,12366,4943,403,1,129.99,129.99
12366,12367,4943,957,1,299.98,299.98
12367,12368,4943,365,2,119.98,59.99
12368,12369,4945,1073,1,199.99,199.99
12369,12370,4945,403,1,129.99,129.99
12370,12371,4945,502,1,50.0,50.0
12371,12372,4945,365,2,119.98,59.99
12372,12373,4945,917,5,109.95,21.99
12373,12374,4946,191,5,499.95,99.99
12374,12375,4946,502,5,250.0,50.0
12375,12376,4947,502,2,100.0,50.0
12376,12377,4947,191,5,499.95,99.99
12377,12378,4948,1073,1,199.99,199.99
12378,12379,4948,191,3,299.97,99.99
12379,12380,4948,1073,1,199.99,199.99
12380,12381,4949,627,2,79.98,39.99
12381,12382,4949,403,1,129.99,129.99
12382,12383,4949,502,4,200.0,50.0
12383,12384,4949,957,1,299.98,299.98
12384,12385,4950,642,5,150.0,30.0
12385,12386,4950,1004,1,399.98,399.98
12386,12387,4950,502,3,150.0,50.0
12387,12388,4952,1073,1,199.99,199.99
12388,12389,4952,1014,3,149.94,49.98
12389,12390,4952,191,5,499.95,99.99
12390,12391,4952,1014,5,249.9,49.98
12391,12392,4953,403,1,129.99,129.99
12392,12393,4953,502,1,50.0,50.0
12393,12394,4953,1004,1,399.98,399.98
12394,12395,4953,365,4,239.96,59.99
12395,12396,4955,403,1,129.99,129.99
12396,12397,4955,957,1,299.98,299.98
12397,12398,4955,627,2,79.98,39.99
12398,12399,4955,502,3,150.0,50.0
12399,12400,4956,1014,1,49.98,49.98
12400,12401,4956,365,5,299.95,59.99
12401,12402,4956,1073,1,199.99,199.99
12402,12403,4957,1014,1,49.98,49.98
12403,12404,4957,365,4,239.96,59.99
12404,12405,4958,1014,4,199.92,49.98
12405,12406,4958,191,4,399.96,99.99
12406,12407,4958,1014,5,249.9,49.98
12407,12408,4959,403,1,129.99,129.99
12408,12409,4959,1014,4,199.92,49.98
12409,12410,4959,403,1,129.99,129.99
12410,12411,4959,627,5,199.95,39.99
12411,12412,4959,403,1,129.99,129.99
12412,12413,4960,1014,3,149.94,49.98
12413,12414,4960,403,1,129.99,129.99
12414,12415,4960,365,2,119.98,59.99
12415,12416,4960,1014,3,149.94,49.98
12416,12417,4960,957,1,299.98,299.98
12417,12418,4961,502,4,200.0,50.0
12418,12419,4961,365,3,179.97,59.99
12419,12420,4961,403,1,129.99,129.99
12420,12421,4961,403,1,129.99,129.99
12421,12422,4962,1004,1,399.98,399.98
12422,12423,4962,1014,3,149.94,49.98
12423,12424,4962,1004,1,399.98,399.98
12424,12425,4962,365,1,59.99,59.99
12425,12426,4962,1004,1,399.98,399.98
12426,12427,4964,957,1,299.98,299.98
12427,12428,4964,191,4,399.96,99.99
12428,12429,4965,1014,2,99.96,49.98
12429,12430,4966,365,2,119.98,59.99
12430,12431,4966,403,1,129.99,129.99
12431,12432,4966,1004,1,399.98,399.98
12432,12433,4966,1073,1,199.99,199.99
12433,12434,4966,1073,1,199.99,199.99
12434,12435,4967,1004,1,399.98,399.98
12435,12436,4967,365,5,299.95,59.99
12436,12437,4968,1014,2,99.96,49.98
12437,12438,4968,926,4,63.96,15.99
12438,12439,4968,1014,3,149.94,49.98
12439,12440,4968,191,3,299.97,99.99
12440,12441,4969,403,1,129.99,129.99
12441,12442,4969,403,1,129.99,129.99
12442,12443,4970,365,4,239.96,59.99
12443,12444,4970,1073,1,199.99,199.99
12444,12445,4970,1014,3,149.94,49.98
12445,12446,4970,365,4,239.96,59.99
12446,12447,4972,365,4,239.96,59.99
12447,12448,4972,403,1,129.99,129.99
12448,12449,4972,1014,1,49.98,49.98
12449,12450,4972,403,1,129.99,129.99
12450,12451,4972,1014,5,249.9,49.98
12451,12452,4973,1004,1,399.98,399.98
12452,12453,4973,957,1,299.98,299.98
12453,12454,4973,627,3,119.97,39.99
12454,12455,4973,365,5,299.95,59.99
12455,12456,4974,191,4,399.96,99.99
12456,12457,4975,1014,3,149.94,49.98
12457,12458,4975,191,4,399.96,99.99
12458,12459,4975,1073,1,199.99,199.99
12459,12460,4976,191,5,499.95,99.99
12460,12461,4977,191,4,399.96,99.99
12461,12462,4977,191,5,499.95,99.99
12462,12463,4977,502,5,250.0,50.0
12463,12464,4977,1014,2,99.96,49.98
12464,12465,4978,1014,4,199.92,49.98
12465,12466,4978,627,5,199.95,39.99
12466,12467,4978,1073,1,199.99,199.99
12467,12468,4978,191,1,99.99,99.99
12468,12469,4979,627,2,79.98,39.99
12469,12470,4980,365,2,119.98,59.99
12470,12471,4981,1073,1,199.99,199.99
12471,12472,4983,365,2,119.98,59.99
12472,12473,4983,502,5,250.0,50.0
12473,12474,4983,957,1,299.98,299.98
12474,12475,4983,191,3,299.97,99.99
12475,12476,4984,957,1,299.98,299.98
12476,12477,4985,957,1,299.98,299.98
12477,12478,4985,273,5,139.95,27.99
12478,12479,4985,926,2,31.98,15.99
12479,12480,4985,403,1,129.99,129.99
12480,12481,4985,365,5,299.95,59.99
12481,12482,4986,502,4,200.0,50.0
12482,12483,4986,957,1,299.98,299.98
12483,12484,4986,627,1,39.99,39.99
12484,12485,4986,403,1,129.99,129.99
12485,12486,4986,191,4,399.96,99.99
12486,12487,4987,957,1,299.98,299.98
12487,12488,4987,1073,1,199.99,199.99
12488,12489,4988,1004,1,399.98,399.98
12489,12490,4988,502,1,50.0,50.0
12490,12491,4989,1014,1,49.98,49.98
12491,12492,4989,502,4,200.0,50.0
12492,12493,4989,365,3,179.97,59.99
12493,12494,4989,191,1,99.99,99.99
12494,12495,4990,191,1,99.99,99.99
12495,12496,4991,1004,1,399.98,399.98
12496,12497,4991,1073,1,199.99,199.99
12497,12498,4991,1014,1,49.98,49.98
12498,12499,4992,502,3,150.0,50.0
12499,12500,4992,1004,1,399.98,399.98
12500,12501,4992,1014,5,249.9,49.98
12501,12502,4992,365,3,179.97,59.99
12502,12503,4993,1073,1,199.99,199.99
12503,12504,4993,957,1,299.98,299.98
12504,12505,4993,957,1,299.98,299.98
12505,12506,4994,1014,4,199.92,49.98
12506,12507,4994,1014,1,49.98,49.98
12507,12508,4995,1014,5,249.9,49.98
12508,12509,4995,502,4,200.0,50.0
12509,12510,4995,1014,4,199.92,49.98
12510,12511,4996,1073,1,199.99,199.99
12511,12512,4996,1014,1,49.98,49.98
12512,12513,4996,191,1,99.99,99.99
12513,12514,4996,502,5,250.0,50.0
12514,12515,4996,502,3,150.0,50.0
12515,12516,4997,365,2,119.98,59.99
12516,12517,4997,403,1,129.99,129.99
12517,12518,4997,897,3,74.97,24.99
12518,12519,4997,1073,1,199.99,199.99
12519,12520,4997,957,1,299.98,299.98
12520,12521,4999,502,3,150.0,50.0
12521,12522,4999,365,3,179.97,59.99
12522,12523,4999,365,2,119.98,59.99
12523,12524,4999,1014,3,149.94,49.98
12524,12525,5000,627,1,39.99,39.99
12525,12526,5001,627,4,159.96,39.99
12526,12527,5001,642,5,150.0,30.0
12527,12528,5001,1004,1,399.98,399.98
12528,12529,5001,502,5,250.0,50.0
12529,12530,5001,502,5,250.0,50.0
12530,12531,5003,365,4,239.96,59.99
12531,12532,5003,191,3,299.97,99.99
12532,12533,5004,1014,4,199.92,49.98
12533,12534,5006,957,1,299.98,299.98
12534,12535,5006,1004,1,399.98,399.98
12535,12536,5007,365,4,239.96,59.99
12536,12537,5007,403,1,129.99,129.99
12537,12538,5007,365,1,59.99,59.99
12538,12539,5007,1073,1,199.99,199.99
12539,12540,5007,1014,1,49.98,49.98
12540,12541,5008,1014,5,249.9,49.98
12541,12542,5009,403,1,129.99,129.99
12542,12543,5011,893,5,124.95,24.99
12543,12544,5011,403,1,129.99,129.99
12544,12545,5011,1073,1,199.99,199.99
12545,12546,5011,403,1,129.99,129.99
12546,12547,5011,403,1,129.99,129.99
12547,12548,5012,191,1,99.99,99.99
12548,12549,5012,403,1,129.99,129.99
12549,12550,5012,627,5,199.95,39.99
12550,12551,5013,1014,3,149.94,49.98
12551,12552,5014,1004,1,399.98,399.98
12552,12553,5015,249,5,274.85,54.97
12553,12554,5015,1004,1,399.98,399.98
12554,12555,5015,823,4,207.96,51.99
12555,12556,5017,627,3,119.97,39.99
12556,12557,5018,1014,3,149.94,49.98
12557,12558,5018,778,4,99.96,24.99
12558,12559,5018,1014,1,49.98,49.98
12559,12560,5018,191,3,299.97,99.99
12560,12561,5019,502,1,50.0,50.0
12561,12562,5019,1004,1,399.98,399.98
12562,12563,5019,1004,1,399.98,399.98
12563,12564,5019,1073,1,199.99,199.99
12564,12565,5019,403,1,129.99,129.99
12565,12566,5020,365,4,239.96,59.99
12566,12567,5020,191,1,99.99,99.99
12567,12568,5020,1014,3,149.94,49.98
12568,12569,5020,403,1,129.99,129.99
12569,12570,5021,1014,4,199.92,49.98
12570,12571,5021,835,1,31.99,31.99
12571,12572,5021,1004,1,399.98,399.98
12572,12573,5021,1073,1,199.99,199.99
12573,12574,5022,191,2,199.98,99.99
12574,12575,5022,191,2,199.98,99.99
12575,12576,5023,502,4,200.0,50.0
12576,12577,5024,365,5,299.95,59.99
12577,12578,5024,365,2,119.98,59.99
12578,12579,5025,365,2,119.98,59.99
12579,12580,5025,502,2,100.0,50.0
12580,12581,5025,977,5,149.95,29.99
12581,12582,5025,1004,1,399.98,399.98
12582,12583,5025,191,3,299.97,99.99
12583,12584,5026,627,3,119.97,39.99
12584,12585,5026,365,4,239.96,59.99
12585,12586,5026,957,1,299.98,299.98
12586,12587,5027,957,1,299.98,299.98
12587,12588,5027,1004,1,399.98,399.98
12588,12589,5028,1073,1,199.99,199.99
12589,12590,5029,403,1,129.99,129.99
12590,12591,5030,502,1,50.0,50.0
12591,12592,5031,567,2,50.0,25.0
12592,12593,5032,957,1,299.98,299.98
12593,12594,5032,627,4,159.96,39.99
12594,12595,5032,1004,1,399.98,399.98
12595,12596,5032,572,1,39.99,39.99
12596,12597,5033,502,5,250.0,50.0
12597,12598,5034,502,2,100.0,50.0
12598,12599,5034,502,5,250.0,50.0
12599,12600,5034,403,1,129.99,129.99
12600,12601,5035,191,5,499.95,99.99
12601,12602,5035,502,1,50.0,50.0
12602,12603,5035,957,1,299.98,299.98
12603,12604,5035,1014,5,249.9,49.98
12604,12605,5036,365,2,119.98,59.99
12605,12606,5037,1004,1,399.98,399.98
12606,12607,5037,957,1,299.98,299.98
12607,12608,5037,403,1,129.99,129.99
12608,12609,5038,1004,1,399.98,399.98
12609,12610,5038,191,3,299.97,99.99
12610,12611,5038,1014,5,249.9,49.98
12611,12612,5040,1014,2,99.96,49.98
12612,12613,5042,502,5,250.0,50.0
12613,12614,5042,403,1,129.99,129.99
12614,12615,5042,502,4,200.0,50.0
12615,12616,5043,1014,2,99.96,49.98
12616,12617,5044,365,2,119.98,59.99
12617,12618,5044,365,5,299.95,59.99
12618,12619,5044,172,3,90.0,30.0
12619,12620,5045,1073,1,199.99,199.99
12620,12621,5045,502,3,150.0,50.0
12621,12622,5045,403,1,129.99,129.99
12622,12623,5045,1004,1,399.98,399.98
12623,12624,5047,365,2,119.98,59.99
12624,12625,5047,365,3,179.97,59.99
12625,12626,5047,403,1,129.99,129.99
12626,12627,5047,906,4,99.96,24.99
12627,12628,5049,365,3,179.97,59.99
12628,12629,5049,1004,1,399.98,399.98
12629,12630,5049,502,1,50.0,50.0
12630,12631,5049,403,1,129.99,129.99
12631,12632,5050,502,3,150.0,50.0
12632,12633,5051,1073,1,199.99,199.99
12633,12634,5051,273,5,139.95,27.99
12634,12635,5051,191,3,299.97,99.99
12635,12636,5051,957,1,299.98,299.98
12636,12637,5051,1014,1,49.98,49.98
12637,12638,5053,1004,1,399.98,399.98
12638,12639,5053,885,4,99.96,24.99
12639,12640,5053,365,1,59.99,59.99
12640,12641,5054,502,5,250.0,50.0
12641,12642,5054,502,5,250.0,50.0
12642,12643,5054,1004,1,399.98,399.98
12643,12644,5054,957,1,299.98,299.98
12644,12645,5056,1073,1,199.99,199.99
12645,12646,5056,627,4,159.96,39.99
12646,12647,5057,403,1,129.99,129.99
12647,12648,5057,1073,1,199.99,199.99
12648,12649,5058,365,3,179.97,59.99
12649,12650,5058,365,2,119.98,59.99
12650,12651,5058,403,1,129.99,129.99
12651,12652,5058,502,2,100.0,50.0
12652,12653,5058,502,4,200.0,50.0
12653,12654,5059,191,5,499.95,99.99
12654,12655,5059,502,4,200.0,50.0
12655,12656,5059,1014,3,149.94,49.98
12656,12657,5059,703,1,19.99,19.99
12657,12658,5059,502,3,150.0,50.0
12658,12659,5060,1014,1,49.98,49.98
12659,12660,5060,1004,1,399.98,399.98
12660,12661,5061,1073,1,199.99,199.99
12661,12662,5062,957,1,299.98,299.98
12662,12663,5062,627,4,159.96,39.99
12663,12664,5063,502,2,100.0,50.0
12664,12665,5064,1073,1,199.99,199.99
12665,12666,5064,1073,1,199.99,199.99
12666,12667,5064,365,5,299.95,59.99
12667,12668,5064,365,4,239.96,59.99
12668,12669,5065,403,1,129.99,129.99
12669,12670,5065,365,5,299.95,59.99
12670,12671,5065,403,1,129.99,129.99
12671,12672,5066,1004,1,399.98,399.98
12672,12673,5067,1014,4,199.92,49.98
12673,12674,5067,957,1,299.98,299.98
12674,12675,5068,502,1,50.0,50.0
12675,12676,5069,365,2,119.98,59.99
12676,12677,5069,1073,1,199.99,199.99
12677,12678,5069,1014,4,199.92,49.98
12678,12679,5072,1073,1,199.99,199.99
12679,12680,5072,1073,1,199.99,199.99
12680,12681,5072,1004,1,399.98,399.98
12681,12682,5072,627,2,79.98,39.99
12682,12683,5074,924,3,47.97,15.99
12683,12684,5074,502,1,50.0,50.0
12684,12685,5076,957,1,299.98,299.98
12685,12686,5076,502,2,100.0,50.0
12686,12687,5076,502,2,100.0,50.0
12687,12688,5078,957,1,299.98,299.98
12688,12689,5078,1073,1,199.99,199.99
12689,12690,5080,191,3,299.97,99.99
12690,12691,5080,403,1,129.99,129.99
12691,12692,5080,502,4,200.0,50.0
12692,12693,5080,1004,1,399.98,399.98
12693,12694,5080,365,4,239.96,59.99
12694,12695,5081,1073,1,199.99,199.99
12695,12696,5081,403,1,129.99,129.99
12696,12697,5081,191,2,199.98,99.99
12697,12698,5081,1073,1,199.99,199.99
12698,12699,5081,502,1,50.0,50.0
12699,12700,5082,703,1,19.99,19.99
12700,12701,5083,1073,1,199.99,199.99
12701,12702,5083,1014,2,99.96,49.98
12702,12703,5083,1004,1,399.98,399.98
12703,12704,5084,365,4,239.96,59.99
12704,12705,5084,403,1,129.99,129.99
12705,12706,5085,191,3,299.97,99.99
12706,12707,5085,365,3,179.97,59.99
12707,12708,5085,191,3,299.97,99.99
12708,12709,5085,403,1,129.99,129.99
12709,12710,5085,957,1,299.98,299.98
12710,12711,5086,1014,5,249.9,49.98
12711,12712,5086,191,5,499.95,99.99
12712,12713,5086,1073,1,199.99,199.99
12713,12714,5088,1014,4,199.92,49.98
12714,12715,5088,957,1,299.98,299.98
12715,12716,5088,502,2,100.0,50.0
12716,12717,5088,957,1,299.98,299.98
12717,12718,5088,365,4,239.96,59.99
12718,12719,5090,365,1,59.99,59.99
12719,12720,5090,502,3,150.0,50.0
12720,12721,5090,627,2,79.98,39.99
12721,12722,5090,502,3,150.0,50.0
12722,12723,5090,957,1,299.98,299.98
12723,12724,5091,1014,2,99.96,49.98
12724,12725,5091,1014,3,149.94,49.98
12725,12726,5093,502,5,250.0,50.0
12726,12727,5093,1004,1,399.98,399.98
12727,12728,5093,403,1,129.99,129.99
12728,12729,5093,885,4,99.96,24.99
12729,12730,5093,627,4,159.96,39.99
12730,12731,5094,403,1,129.99,129.99
12731,12732,5094,1073,1,199.99,199.99
12732,12733,5094,502,5,250.0,50.0
12733,12734,5094,957,1,299.98,299.98
12734,12735,5094,957,1,299.98,299.98
12735,12736,5095,1004,1,399.98,399.98
12736,12737,5095,1004,1,399.98,399.98
12737,12738,5095,627,4,159.96,39.99
12738,12739,5095,502,2,100.0,50.0
12739,12740,5096,191,2,199.98,99.99
12740,12741,5096,1004,1,399.98,399.98
12741,12742,5096,191,4,399.96,99.99
12742,12743,5096,1073,1,199.99,199.99
12743,12744,5096,403,1,129.99,129.99
12744,12745,5097,403,1,129.99,129.99
12745,12746,5097,1014,2,99.96,49.98
12746,12747,5097,1004,1,399.98,399.98
12747,12748,5098,728,2,130.0,65.0
12748,12749,5098,1014,1,49.98,49.98
12749,12750,5098,1073,1,199.99,199.99
12750,12751,5098,502,3,150.0,50.0
12751,12752,5099,1014,1,49.98,49.98
12752,12753,5100,804,2,39.98,19.99
12753,12754,5101,365,4,239.96,59.99
12754,12755,5101,191,5,499.95,99.99
12755,12756,5102,502,2,100.0,50.0
12756,12757,5102,502,3,150.0,50.0
12757,12758,5103,502,1,50.0,50.0
12758,12759,5103,1073,1,199.99,199.99
12759,12760,5103,502,1,50.0,50.0
12760,12761,5103,403,1,129.99,129.99
12761,12762,5103,191,5,499.95,99.99
12762,12763,5105,365,2,119.98,59.99
12763,12764,5107,1004,1,399.98,399.98
12764,12765,5107,1004,1,399.98,399.98
12765,12766,5107,191,5,499.95,99.99
12766,12767,5109,365,1,59.99,59.99
12767,12768,5109,403,1,129.99,129.99
12768,12769,5109,1073,1,199.99,199.99
12769,12770,5109,1014,2,99.96,49.98
12770,12771,5109,135,1,22.0,22.0
12771,12772,5110,403,1,129.99,129.99
12772,12773,5111,403,1,129.99,129.99
12773,12774,5111,1073,1,199.99,199.99
12774,12775,5111,1014,4,199.92,49.98
12775,12776,5111,1014,4,199.92,49.98
12776,12777,5112,365,4,239.96,59.99
12777,12778,5112,365,5,299.95,59.99
12778,12779,5112,1014,3,149.94,49.98
12779,12780,5112,1004,1,399.98,399.98
12780,12781,5112,1073,1,199.99,199.99
12781,12782,5113,191,4,399.96,99.99
12782,12783,5113,885,1,24.99,24.99
12783,12784,5113,1004,1,399.98,399.98
12784,12785,5115,917,4,87.96,21.99
12785,12786,5116,957,1,299.98,299.98
12786,12787,5116,822,5,239.95,47.99
12787,12788,5116,502,2,100.0,50.0
12788,12789,5116,365,3,179.97,59.99
12789,12790,5117,1004,1,399.98,399.98
12790,12791,5117,1073,1,199.99,199.99
12791,12792,5117,502,1,50.0,50.0
12792,12793,5119,502,3,150.0,50.0
12793,12794,5119,957,1,299.98,299.98
12794,12795,5120,191,5,499.95,99.99
12795,12796,5120,917,2,43.98,21.99
12796,12797,5121,1014,4,199.92,49.98
12797,12798,5122,627,3,119.97,39.99
12798,12799,5122,365,2,119.98,59.99
12799,12800,5122,365,2,119.98,59.99
12800,12801,5123,403,1,129.99,129.99
12801,12802,5123,365,4,239.96,59.99
12802,12803,5124,502,5,250.0,50.0
12803,12804,5125,1014,1,49.98,49.98
12804,12805,5125,957,1,299.98,299.98
12805,12806,5125,191,3,299.97,99.99
12806,12807,5126,276,5,159.95,31.99
12807,12808,5126,957,1,299.98,299.98
12808,12809,5127,191,1,99.99,99.99
12809,12810,5127,502,5,250.0,50.0
12810,12811,5127,502,1,50.0,50.0
12811,12812,5127,1014,1,49.98,49.98
12812,12813,5128,403,1,129.99,129.99
12813,12814,5128,403,1,129.99,129.99
12814,12815,5129,365,2,119.98,59.99
12815,12816,5130,365,3,179.97,59.99
12816,12817,5130,365,5,299.95,59.99
12817,12818,5130,565,5,350.0,70.0
12818,12819,5131,1014,5,249.9,49.98
12819,12820,5131,365,1,59.99,59.99
12820,12821,5131,1014,2,99.96,49.98
12821,12822,5131,365,5,299.95,59.99
12822,12823,5131,1014,3,149.94,49.98
12823,12824,5132,191,1,99.99,99.99
12824,12825,5132,957,1,299.98,299.98
12825,12826,5132,403,1,129.99,129.99
12826,12827,5133,957,1,299.98,299.98
12827,12828,5133,403,1,129.99,129.99
12828,12829,5133,365,4,239.96,59.99
12829,12830,5133,627,5,199.95,39.99
12830,12831,5135,502,2,100.0,50.0
12831,12832,5135,502,4,200.0,50.0
12832,12833,5135,365,1,59.99,59.99
12833,12834,5136,957,1,299.98,299.98
12834,12835,5138,627,2,79.98,39.99
12835,12836,5138,1073,1,199.99,199.99
12836,12837,5138,1004,1,399.98,399.98
12837,12838,5139,191,5,499.95,99.99
12838,12839,5139,1014,5,249.9,49.98
12839,12840,5140,1014,1,49.98,49.98
12840,12841,5141,403,1,129.99,129.99
12841,12842,5141,957,1,299.98,299.98
12842,12843,5141,627,4,159.96,39.99
12843,12844,5143,502,3,150.0,50.0
12844,12845,5144,804,2,39.98,19.99
12845,12846,5144,627,2,79.98,39.99
12846,12847,5144,1014,4,199.92,49.98
12847,12848,5145,365,1,59.99,59.99
12848,12849,5145,191,1,99.99,99.99
12849,12850,5145,627,5,199.95,39.99
12850,12851,5145,365,1,59.99,59.99
12851,12852,5146,403,1,129.99,129.99
12852,12853,5146,818,3,143.97,47.99
12853,12854,5146,1004,1,399.98,399.98
12854,12855,5147,365,5,299.95,59.99
12855,12856,5147,1073,1,199.99,199.99
12856,12857,5147,191,5,499.95,99.99
12857,12858,5147,191,5,499.95,99.99
12858,12859,5148,835,5,159.95,31.99
12859,12860,5148,627,1,39.99,39.99
12860,12861,5149,1073,1,199.99,199.99
12861,12862,5149,502,5,250.0,50.0
12862,12863,5151,502,2,100.0,50.0
12863,12864,5151,1004,1,399.98,399.98
12864,12865,5151,365,2,119.98,59.99
12865,12866,5151,403,1,129.99,129.99
12866,12867,5152,403,1,129.99,129.99
12867,12868,5152,1073,1,199.99,199.99
12868,12869,5153,897,1,24.99,24.99
12869,12870,5153,1073,1,199.99,199.99
12870,12871,5154,365,5,299.95,59.99
12871,12872,5154,365,4,239.96,59.99
12872,12873,5154,502,2,100.0,50.0
12873,12874,5154,728,4,260.0,65.0
12874,12875,5155,1014,2,99.96,49.98
12875,12876,5155,502,3,150.0,50.0
12876,12877,5155,191,1,99.99,99.99
12877,12878,5155,282,1,31.99,31.99
12878,12879,5156,502,2,100.0,50.0
12879,12880,5156,1004,1,399.98,399.98
12880,12881,5156,191,3,299.97,99.99
12881,12882,5156,1004,1,399.98,399.98
12882,12883,5157,627,5,199.95,39.99
12883,12884,5157,957,1,299.98,299.98
12884,12885,5157,365,1,59.99,59.99
12885,12886,5157,828,1,31.99,31.99
12886,12887,5159,1014,5,249.9,49.98
12887,12888,5159,191,1,99.99,99.99
12888,12889,5159,957,1,299.98,299.98
12889,12890,5160,502,3,150.0,50.0
12890,12891,5160,957,1,299.98,299.98
